idelem,descripcion,accesoAsociado,intensidad,ocupacion,carga,nivelServicio,intensidadSat,error,subarea,st_x,st_y,velocidad
7038,Alcala E-O(Frente Pl. Toros) - Brasilia-Julio Camba,0912006,940,4,34,1,2780,N,0101,"443791,82644273","4475818,66468485",
4039,Goya E-O - Lombia-Fernan Gonzalez,0906004,240,2,21,0,1570,N,0101,"442932,74988845","4475109,76236116",
4040,Goya O-E - Fuente del Berro-Dr. Esquerdo,1001003,120,1,13,0,1000,S,0101,"443095,058933762","4475092,519127",
4041,Narvaez N-S - Jorge Juan-Duque de Sesto,0922002,180,1,19,0,870,N,0101,"442664,672152132","4474946,19716791",
4042,Narvaez S-N - Duque de Sesto-Jorge Juan,0906001,120,1,11,0,1310,N,0101,"442664,802373007","4474878,37863165",
4043,Principe de Vergara S-N - Jorge Juan-Goya,0810001,180,1,10,0,1980,N,0101,"442296,998063904","4475013,3431573",
4044,Jorge Juan O-E - Principe Vergara-General Pardiñas,0904003,320,4,21,0,1270,N,0101,"442313,36492776","4474992,95632621",
4045,Principe de Vergara N-S - Jorge Juan-Alcala,0903002,440,3,27,1,1720,N,0101,"442287,02382531","4474988,36255236",
4046,"(TACTICO) Maiquez, 2 S-N - Duque de Sesto-Jorge Juan",0924001,140,20,39,1,420,N,0101,"442934,017641057","4474926,8949491",
4047,Jorge Juan O-E - Fernan Gomez-Maiquez,0924003,80,1,21,0,550,N,0101,"442926,755995999","4474952,59670046",
4048,Tunel O´Donnell O-E(Salida M-30) - ,,880,4,24,0,3600,N,0101,"442019,952482919","4474711,24993166",
9888,Jorge Juan O-E - Castelló-Principe Vergara,0923003,200,1,17,0,1370,N,0101,"442206,890418189","4475002,50037121",
10103,Principe Vergara N-S(Giro a Jorge Juan) - Goya -Jorge Juan,,80,6,4,0,1800,N,0101,"442290,51233198","4475013,42777771",
4052,"O´Donnell, 45 E-O - Fernan Gonzalez-Narvaez",1005004,600,3,30,1,1950,N,0101,"442776,094171763","4474759,55966079",
4053,"O´Donnell, 21 E-O - Lope de Rueda-Antonio Acuña",1003004,660,4,28,1,1930,N,0101,"442505,933663119","4474778,10965675",
4054,"(AFOROS) Av. Menendez Pelayo, 10 S-N - Dr. Castelo-O´Donnell",0903001,200,1,7,0,2890,N,0101,"442347,262268916","4474675,53066866",
4055,"O´Donnell, 16 O-E - Lope de Rueda-Narvaez",1005003,120,0,18,0,1380,N,0101,"442538,122697889","4474769,52907357",
4057,"Ibiza, 25 E-O - Maiquez-Narvaez",1023004,200,10,39,1,450,N,0101,"442715,225361506","4474404,19503069",
4058,"Ibiza, 14 O-E - Menendez Pelayo-Narvaez",1023003,40,1,17,0,280,N,0101,"442579,632199088","4474395,89937461",
10093,Narvaez 68 N-S - Ibiza-Alde.Sainz Baranda,1024002,120,2,23,0,550,N,0101,"442624,828947245","4474353,88543797",
4060,Menendez Pelayo N-S - Sainz de Baranda-Puerta Granada,1014002,400,4,22,0,1600,N,0101,"442552,32856708","4473875,81669342",
4061,Menendez Pelayo N-S - Conde de Cartagena-Pl. Mariano Cavia,0235002,360,2,23,0,1530,N,0101,"442476,722454455","4473361,71743563",
4062,Nazaret E-O - Samaria-Reyes Magos,1015004,180,1,10,0,2100,N,0101,"442799,296917579","4473601,27474617",
3462,"Menendez Pelayo, 75 S-N - Amado Nervo-Pl. Niño Jesus",,320,1,18,0,2000,N,0101,"442578,76447682","4473526,28389533",
4064,Narvaez N-S - Menorca-Ibiza,1023002,80,1,29,1,550,N,0101,"442635,605622611","4474520,55873884",
3609,Menendez Pelayo N-S - (Pio  Baroja-Niño Jesus(Puerta Granada),1015002,520,3,23,0,1820,N,0101,"442579,439425929","4473754,98950747",
3610,Menendez Pelayo N-S - Giro Izqda. Pl. Niño Jesus,1015003,180,1,23,0,550,N,0101,"442583,542652314","4473755,90476339",
4066, Menendez Pelayo S-N - Pl. Niño Jesús -Pio Baroja,1015001,460,3,17,0,2600,N,0101,"442611,706969849","4473677,56594756",
4067,Narvaez S-N - Doctor Castelo-O´Donnell,1005001,200,4,21,0,800,N,0101,"442647,643706406","4474655,63772956",
4068,(AFOROS) Av. Menendez Pelayo N-S - O´Donnell-Doctor Castelo,1011002,460,2,19,0,2560,N,0101,"442323,762297879","4474725,42603878",
4070,(TACTICO) Fernan Gonzalez N-S - Duque Sesto-O´Donnell,1006002,140,3,42,1,600,N,0101,"442791,468552671","4474778,15918949",
4071,Av. Menendez Pelayo N-S - Alcala-O´Donnell,1003002,300,1,16,0,1775,N,0101,"442306,446317765","4474800,3400109",
4073,(TACTICO) Antonio Acuña N-S - Duque de Sesto-O´Donnell,1008002,60,42,34,1,375,N,0101,"442406,49588977","4474807,09758749",
4074,(TACTICO) Antonio Acuña S-N - Doctor Castelo-O´Donnell,1008001,60,17,27,1,375,N,0101,"442402,95821149","4474753,70084498",
4075,O´Donnell E-O - Miguel Vives-Maiquez,1007004,560,3,29,1,2030,N,0101,"442993,940192846","4474744,48956729",
4076,O´Donnell O-E - Fernan Gonzalez-Maiquez,1007003,340,3,16,0,2400,S,0101,"442816,817563825","4474748,87640567",
4077,(TACTICO) Maiquez S-N - Ibiza-O´Donnell,1007001,160,62,60,2,460,N,0101,"442919,200855922","4474717,6211021",
3764,"Narvaez, 33 S-N - Sainz de Baranda-Ibiza",1023001,60,1,9,0,720,N,0101,"442620,88765736","4474279,98330462",
10080,Menéndez Pelayo S-N - Doce Octubre-Alde.Sainz Baranda,1012001,340,2,8,0,2950,N,0101,"442482,213565715","4474177,5048839",
10081,Alde Sainz de Baranda O-E - Menéndez Pelayo-Narváez,1024003,80,1,13,0,700,N,0101,"442522,430775643","4474255,6854999",
10082,Menéndez Pelayo N-S - Ibiza -Alde.Sainz de Baranda,1012002,400,1,15,0,3050,N,0101,"442423,357424147","4474349,93757257",
10083,Narvaez S-N - Doce de Octubre-Alde Sainz Baranda,1024001,0,0,5,0,500,S,0101,"442614,06237551","4474153,54147187",
10085,Alde. Sainz Baranda E-O - Fernán González -Narváez,1024004,220,7,22,0,750,N,0101,"442715,851546289","4474256,46853879",
10084,Alde. Sainz Baranda E-O - Narváez-López de Rueda,1012004,180,5,16,0,600,N,0101,"442572,16851933","4474268,68366352",
4379,"Guzmán el Bueno, 54 N-S - Donoso Cortés-Fernández de los Rios",1803002,340,3,23,0,1460,N,0152,"439519,685004772","4476420,98710038",
4380,"Guzman el Bueno,15 N-S - Rguez San Pedro-Alberto Aguilera",1807002,420,3,33,1,1240,N,0152,"439486,419044068","4475913,09141516",
4381,"Fernández de los Rios, 71 O-E - Isaac Peral-Guzmán el Bueno",1803003,160,1,18,0,800,N,0152,"439431,512942344","4476323,13280308",
4382,Alberto Aguilera O-E - Serrano Jover-Mártires Alcalá,1808003,320,1,19,0,1800,N,0105,"439525,231440916","4475756,05734592",
4383,(AFOROS)Alberto Aguilera O-E - Gta. Ruiz Jiménez-Vallehermoso,1809004,1280,11,39,1,3000,N,0105,"440053,218981327","4475698,69520825",
4384,"Alberto Aguilera, 44 E-O - Blasco de Gara-Guzmán el Bueno",1807004,540,8,58,2,900,N,0105,"439572,585465493","4475762,53559157",
4385,Alberto Aguilera O-E - Princesa-Serrano Jover,1807003,380,1,16,0,1950,N,0105,"439306,067938503","4475789,21333563",
4386,(AFOROS) Alberto Aguilera O-E - Conde Duque-Acuerdo,1810003,660,3,21,0,3110,N,0105,"439959,976131193","4475696,66516318",
4400,Carranza O-E - San Bernardo -Fuencarral,1914003,820,6,32,1,2320,N,0105,"440233,983467339","4475651,48455167",
4387,"Conde Duque, 13 S-N - Sta Cruz de Marcenado-Alberto Aguilera",1809001,80,3,12,0,980,N,0105,"439828,975988065","4475616,19635832",
4388,Alberto Aguilera E-O - Vallehermoso-Galileo,1808004,920,6,54,2,1570,N,0105,"439786,124224017","4475730,9057347",
4389,Alberto Aguilera O-E - Mártires Alcalá-Baltasa Gracián,1809003,480,3,18,0,2870,N,0105,"439742,988612097","4475726,80594589",
3807,Carranza E-O -  Fuencarral-Ruiz,1810004,720,5,33,1,2160,N,0105,"440353,026022174","4475633,89603384",
7067,Alberto Aguilera E-O - San Bernardo-Vallehermoso,,1200,15,52,2,2200,N,0105,"440050,593693519","4475693,49568387",
4390,San Bernardo N-S - Esquina Sta Cruz de Marcenado,,400,3,26,1,1700,N,0105,"440106,805049834","4475589,86248517",
4391,Mártires Alcalá S-N - Sta Cruz Marcenado-Alberto Aguilera,1808001,600,3,25,0,2280,N,0105,"439574,928882814","4475680,85419504",
3619,Guzmán el Bueno N-S - Fdez de los Rios -Andres Mellado,1804002,260,5,37,1,750,N,0152,"439512,776068289","4476305,0095187",
4392,San Bernardo S-N - Divino Pastor-Malasaña,1810001,440,4,36,1,1190,N,0105,"440099,543434986","4475524,67082898",
3620,San Bernardo S-N - Travesia Pozas-Espiritu Santo,1815001,440,10,57,2,830,N,0105,"440002,118919908","4475236,71945004",
4393,San Bernardo N-S - Noviciado-Reyes,1817002,260,6,33,1,900,N,0105,"439988,931020221","4475188,24102331",
4394,(TACTICO) Noviciado O-E - Norte-San Bernardo,1816003,60,21,27,1,250,N,0105,"439978,219751664","4475234,66548869",
4395,San Bernardo S-N - Luna-Travesia Cruz Verde,1817001,280,5,51,2,600,N,0105,"439985,411423118","4474978,05794517",
5130,Alberto Aguilera E-O - Guzmán el Bueno-Andrés Mellado,1705004,580,2,25,0,2330,N,0105,"439391,730442718","4475786,58702352",
4402,Serrano Jover N-S( Lateral Izquierdo) - Alberto Aguilera-Sta Cruz de Marcenado,,140,1,16,0,630,N,0105,"439422,672887856","4475746,52574663",
10217,"Alberto Aguilera, 44 E-O(Entrada Tunel) - Blasco de Gara-Guzmán el Bueno",,340,6,46,1,920,N,0105,"439584,018918083","4475757,07620767",
10258,San Bernardo S-N - Palma -Daoiz,1814001,440,10,24,0,1800,N,0105,"440056,598730343","4475359,59873519",
10259,San Bernardo N-S - Daoiz -Palma,1815002,340,5,19,0,1800,N,0105,"440065,804047692","4475390,13924893",
10498,Fernando el Católico E-O  - Guzmán el Bueno-Andrés Mellado,1813004,180,3,9,0,1800,N,0152,"439464,585903873","4476205,23259617",
10499,Andrés Mellado S-N - Meléndez Valdés - Fernando el Católico,1813001,120,3,5,0,1800,N,0152,"439403,053595297","4476153,93916449",
4397,(MICRO) Gta. Ruiz Giménez E-O(Delante G. 2) - (MICRO) Gta. Ruiz Giménez E-O(Delante G. 2),,660,25,38,1,1800,N,0105,"440103,441297457","4475688,776115",
4398,(MICRO) Gta. Ruiz Gimenez E-O(Delante G. 5) - (MICRO) Gta. Ruiz Gimenez E-O(Delante G. 5),,640,10,32,1,2000,N,0105,"440155,838698959","4475669,20025088",
4403,"Fernández de los Rios, 12 O-E - Vallehermoso-Bravo Murillo",1903003,80,0,14,0,970,N,0105,"440161,567315184","4476271,96655053",
4404,"Bravo Murillo, 11 N-S - Fernández de los Rios-Gta.Quevedo",1904002,300,1,13,0,2980,N,0105,"440261,471103453","4476256,11790176",
4405,"Eloy Gonzalo, 27 E-O - Santisima Trinidad-Gral.Alvarez Castro",1908004,460,3,33,1,1320,N,0105,"440594,328513233","4476226,40519649",
4406,"Fuencarra, 146 S-N - Gonzalo de Córdoba-Gta. Quevedo)",1910001,20,0,3,0,570,N,0101,"440300,181096714","4476007,94122458",
4407,"Alburquerque, 13 E-O - Cardenal Cisneros-Fuencarral",0117002,20,0,16,0,350,N,0101,"440442,462712169","4475845,43074037",
4408,"San Bernardo, 126 S-N - Jerónimo de la Quintana-Gta. Quevedo",1904001,320,5,17,0,1550,N,0105,"440225,125847763","4475993,88000598",
4409,"Bravo Murillo, 25 N-S - Donoso Cortés-Fdez.de los Rios",1903002,380,1,14,0,2950,N,0105,"440265,583534095","4476374,80938912",
4410,"Fuencarral, 117 S-N - Sandoval-Gta. Bilbao",1918002,80,3,22,0,730,N,0101,"440394,261981688","4475709,77400355",
4411,"Luchana, 15 N-S - Palafox-Gta.  Bilbao",1918004,240,2,13,0,1600,N,0101,"440559,995021155","4475722,3159565",
4412,"Francisco de Rojas, 5 N-S - Luchana-Sagasta",1913002,180,2,30,1,450,N,0101,"440653,377812246","4475631,26280319",
4413,"Sagasta, 13 E-O - Francisco de Rojas-Gta. Bilbao",1914004,520,3,21,0,2250,N,0101,"440608,229467166","4475567,86124492",
4414,"Eloy Gonzalo, 10 N-S - Cardenal Cisneros-Gta. Quevedo",1904004,520,5,32,1,1170,N,0105,"440383,537472075","4476160,87266858",
4434,Eloy Gonzalo O-E - Juan de Austria-Santa Engracia,2104003,320,2,16,0,2010,N,0105,"440620,690083734","4476228,93902045",
4416,Gonzalo de Córdoba E-O - Cardenal Cisneros-Fuencarral,1910004,80,2,25,0,280,N,0101,"440367,092607547","4475972,20382693",
4417,"Sagasta, 2 O-E - Gta. Bilbao-Mejia Lequerica",1913003,580,4,21,0,2500,N,0101,"440485,543492045","4475593,66760853",
3748,Luchana S-N - Manuel Silvela -Santa Engracia,1918003,520,3,23,0,1880,N,0101,"440739,824462595","4475908,56307089",
4418,San Bernardo N-S - Gta. Quevedo-Carranza,1810002,620,4,34,1,1550,N,0105,"440176,266724619","4475845,6386429",
4419,"(AFOROS) Cea Bermúdez, 30 O-E - Galileo-Vallehermoso",2002003,1360,3,24,0,5910,N,0105,"439825,80656605","4476709,07322455",
4421,"Cea Bermúdez, 4 O-E - Boix y Morer-Bravo Murillo",2004003,1360,5,33,1,3920,N,0105,"440083,461084657","4476694,76709073",
3693,Bravo Murillo N-S - Av. Islas Filipinas-José Abascal,2004002,340,1,17,0,2320,N,0105,"440279,086645607","4476800,10694063",
3694,Fernando el Catolico E-O - Blasco de Gara-Guzmán el Bueno,1804004,200,5,27,1,600,N,0152,"439635,896962587","4476188,69949605",
4422,"Vallehermoso, 18 S-N - Rodriguez San Pedro-Arapiles",2016001,180,5,17,0,1000,N,0152,"439873,024215199","4475922,30800946",
10023,(TACTICO) Melendez Valdés O-E - Galileo-Vallehermoso,,160,2,45,1,380,N,0152,"439860,964734074","4476044,41185933",
4424,"Vallehermoso, 67  S-N - Donoso Cortés-Cea Bermúdez",2002001,380,2,27,1,1100,N,0152,"439920,844362744","4476565,27586708",
4425,"Fernando el Cátolico, 10 E-O - Escosura-Vallehermoso",2015004,180,3,21,0,900,N,0152,"439991,632611694","4476155,63363488",
9977,Cea Bermudez - Blasco Garay-Galileo,,1300,4,14,0,9000,N,0105,"439720,813488337","4476716,97354584",
4423,Meléndez Valdés O-E - Galileo -Vallehermoso,2016003,160,2,23,0,800,N,0152,"439795,375261549","4476048,78306676",
10022,Vallehermoso S-N -  Meléndez Valdés -Fernando el Católico,2015001,240,7,26,1,1100,N,0152,"439886,342177758","4476089,76580142",
10057,Blasco de Garay S-N - Meléndez Valdés-Fernando el Católico,2009001,100,1,16,0,1000,N,0152,"439643,486116549","4476080,44859551",
10066,Fernando el Católico E-O - Galileo -Blasco de Garay,2009004,140,20,23,0,1000,N,0152,"439730,945030766","4476180,34433698",
10603,Fernández de los Rios O-E - Galileo-Vallehermoso,2014003,120,1,18,0,900,N,0152,"439829,289637009","4476298,85500009",
10602,Vallehermoso S-N - Fernando Católico-Fdez de los Ríos,2014001,380,8,35,1,800,N,0152,"439891,932459427","4476193,74504047",
10604,Blasco de Garay S-N - Alberto Aguilera -Rodríguez San Pedro,2011001,120,2,24,0,700,N,0152,"439627,311488856","4475862,96378032",
10605,Rodríguez San Pedro E-O -  Galileo-Blasco de Garay,2011004,80,1,20,0,600,N,0152,"439670,314161822","4475917,87978449",
4426,"Miguel Angel, 23 N-S - Garcia de Parede-Martinez Campos",2118002,280,2,15,0,1560,N,0105,"441370,495255445","4476422,95505488",
4427,Gral. Martinez Campos E-O - Fdez.de la Hoz-Modesto Lafuente,2115004,560,3,28,1,1810,N,0105,"441051,98357776","4476280,27456468",
4428,"Gral. Martinez Campos, 24 O-E - Fdez. de la Hoz-Zurbano",2117003,220,1,14,0,2050,N,0105,"441082,204888388","4476276,41110148",
4429,"Eduardo Dato,33 E-O - Pº Castellana-Gta Ruben Dario",2122004,440,1,34,1,1580,N,0105,"441513,292304455","4476050,89077227",
4430,"Eduardo Dato, 2 E-O - Fernández de la Hoz-Santa Engracia",2106004,580,3,27,1,2310,N,0105,"440972,517252131","4476022,90970082",
4431,"Eduardo Dato, 6 O-E - Zurbano-Gta. Ruben Dario",2122003,180,0,13,0,1920,N,0105,"441221,239279765","4476034,54591088",
4432,"Almagro, 42 S-N - Marqués de Riscal-Gta. Ruben Dario",0117011,300,12,28,1,880,N,0105,"441330,286507867","4475958,07060694",
3407,"Santa Engracia, 26 S-N - Caracas-Pl. Chamberi",2106001,360,2,23,0,1630,N,0105,"440872,450281188","4475848,87283018",
4433,"José Abascal, 52 O-E - Alvarez de Castro-Santa Engracia",2101003,1640,7,39,1,3920,N,0105,"440459,787856847","4476672,16198752",
4415,"Eloy Gonzalo, 24 O-E - Trafalgar-Gta.Pintor Sorolla",1908003,160,0,8,0,2000,N,0105,"440508,690981854","4476193,76910664",
3622,"(AFOROS) José Abascal, 44 O-E - Fernández de la Hoz-Zurbano",2113003,1640,4,40,1,4050,N,0105,"441129,126279569","4476622,4044385",
4436,Pº Castellana S-N - Pl. Gregorio Marañon-Garcia de Paredes,0101002,499,1,17,0,2480,N,0105,"441445,163212398","4476537,01134536",
4437,Pº Castellana S-N - Pl.Gregorio Marañon-Pl.San Juan de la Cruz,2213001,1540,6,36,1,4060,N,0105,"441396,542634039","4476720,01571499",
4438,"Gral. Martinez Campos, 46 O-E - Miguel Angel-Emilio Castelar",0101003,340,3,22,0,1780,N,0105,"441387,941599514","4476284,66342335",
4439,"Santa Engracia, 103 S-N - Ponzano-José Abascal",2101001,760,3,22,0,3170,N,0105,"440658,064816449","4476513,57809959",
4440,Santa Engracia S-N - Rafael Calvo-Gta. Pintor Sorolla,2104001,720,2,29,1,2220,N,0105,"440781,512771458","4476123,38153331",
4441,"José Abascal, 30 O-E - Alonso Cano-Modesto Lafuente",2111003,1580,6,40,1,3750,N,0105,"440857,774750722","4476643,72082913",
4442,"José Abascal, 52 O-E - Zurbano-Migeul Angel",2114003,1939,7,39,1,4650,N,0105,"441243,582809555","4476615,92582371",
4443,Maria Molina E-O - Del Pinar-Alvarez de Baena,2114004,920,5,25,0,2750,N,0105,"441583,935370117","4476598,8598369",
4444,Pº Castellana S-N - López de Hoyos-Pl. Gregorio Marañón,2114001,1480,5,25,0,4900,N,0105,"441520,470566682","4476420,32099881",
4445,(TACTICO) Modesto Lafuente N-S - Viriato-Gral. Martínez Campos,2115002,120,63,50,1,360,N,0105,"440926,891688535","4476307,24969242",
4446,"Gral. Martínez Campos,13 E-O - Modesto Lafuente-Alonso Cano",2104004,620,4,36,1,1600,N,0105,"440909,208787277","4476276,35052544",
4447,"Gral. Martínez Campos, 36 O-E - Zurbano-Miguel Angel",2118003,280,2,16,0,1900,N,0105,"441220,492518693","4476279,88437656",
4448,Miguel Angel S-N - Rafael Calvo-Gral. Martínez Campos,2118001,180,1,16,0,1170,N,0105,"441370,69820313","4476177,28357406",
4449,Miguel Angel N-S - Rafael Calvo-Eduardo Dato,2122002,380,3,18,0,1810,N,0105,"441364,82874529","4476155,11272829",
4450,"Eduardo Dato, 4 O-E - Fernández de la Hoz-Zurbano",2121003,360,2,15,0,1800,N,0105,"441073,891628649","4476028,25022346",
3674,"Eduardo Dato, 12 E-O - Gta. Ruben Dario-Alfonso X",2121004,560,3,26,1,1900,N,0105,"441297,355067014","4476042,05549865",
4451,(TACTICO) Garcia Paredes E-O - Castellana-Miguel Angel,,40,8,18,0,400,N,0105,"441397,229175574","4476437,37093127",
4452,Gral. Martínez Campos E-O - Emilio Castelar-Miguel Angel,2118004,320,2,28,1,1460,N,0105,"441491,634022616","4476292,4671378",
4453,Gral. Martínez Campos O-E - Gta. Pintor Sorolla-Fdez. de la Hoz,2115003,200,1,14,0,1700,N,0105,"440798,157219262","4476267,92442464",
7071,Pº Castellana S-N - José Abascal - Rios Rosas,2213011,999,6,40,1,2500,N,0105,"441387,572936007","4476734,87231426",
4464,"Santa Engracia ,115 S-N - Bretón de los Herreros - Rios Rosas",2204001,1340,9,33,1,2580,N,0105,"440530,34459149","4476907,27599183",
4454,"(AFOROS) Bravo Murillo, 75 N-S - Cristóbal Bordiu-Rios Rosas",2206002,320,1,16,0,2410,N,0105,"440290,754229722","4477181,60596605",
4455,"Rios Rosas, 28 E-O - Ponzano-Santa Engracia",2204004,280,1,22,0,1350,N,0105,"440685,155257766","4477041,39018044",
4456,"Rios Rosas, 72 E-O - Santa Engracia - Bravo Murillo",2206004,600,3,25,0,2100,N,0105,"440449,532020633","4477059,59503747",
4457,"Modesto Lafuente, 40 N-S - Cristóbal Bordiu-Rios Rosas",2209002,180,3,50,1,480,N,0105,"440981,437911412","4477121,65329758",
4458,"Rios Rosas, 57 E-O - Agustín de Bethancourt-Modesto Lafuente",2209004,1020,5,37,1,2810,N,0105,"441043,830524744","4477014,14444099",
4459,"Agustín de Bethancourt, 7 N-S - Cristóbal Bordiu-Rios Rosas",2210002,60,0,3,0,2430,N,0105,"441073,775123628","4477108,11248115",
4460,(MICRO) Pl. San Juan de la Cruz  E-O (P.M.7) - Zurbano-Agustín de Bethancourt (P.M.7),2210004,1060,3,32,1,3290,N,0105,"441220,190277383","4476976,96785003",
4461,Pº Castellana N-S - Pl. San Juan de la Cruz-Bretón de los  Herreros,2114002,380,1,25,0,3120,N,0105,"441361,015054086","4476812,03530497",
4462,Pº Castellana N-S - Entrada Pl. San Juan de la Cruz,2213002,1020,2,26,1,4840,N,0105,"441335,202815948","4477103,63212028",
4465,(MICRO) Pl. San Juan de la Cruz N-S (P.M.3)(Delante G.2) - (MICRO) Pl. San Juan de la Cruz N-S (P.M.3)(Delante G.2),,720,13,57,2,1700,N,0105,"441307,548533055","4476954,37052335",
4466,(MICRO) Pl. San Juan de la Cruz N-S(Delante G.1) (P.M.4) - (MICRO) Pl. San Juan de la Cruz N-S(Delante G.1) (P.M.4),,280,5,40,1,1350,N,0105,"441320,40983788","4476978,30221816",
4467,(MICRO) Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5) - (MICRO) Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5),,600,15,43,1,1450,N,0105,"441319,547946093","4476931,17414287",
4468,(MICRO) Pl. San Juan de la Cruz E-O(Delante G.14) (P.M.6) - (MICRO) Pl. San Juan de la Cruz E-O(Delante G.14) (P.M.6),,80,28,22,0,1200,N,0105,"441278,544015827","4476967,01538852",
4469,"(MICRO) Pº Castellana N-S(Delante G.3,salida) (P.M.1) - (MICRO) Pº Castellana N-S(Delante G.3,salida) (P.M.1)",,360,1,23,0,3130,N,0105,"441343,581738206","4476872,97171916",
5422,Av.Betanzos S-N - Av.Monforte de Lemos-Av.Ilustración,4301001,160,0,18,0,880,N,0314,"439615,436980004","4481127,79334915",
5423,Av.Ilustración O-E - M-30 -Av.Betanzos,4301003,499,1,13,0,4950,N,0314,"439457,354152262","4481247,34531919",
5424,(AFOROS)Av.Ilustración E-O - Centro Cívico-Av.Betanzos,4301004,1020,2,21,0,4500,N,0314,"439730,39599613","4481359,58768476",
5425,(AFOROS)Av.Ilustración O-E - Av.Betanzos-Centro Cívico,4302003,480,0,17,0,3700,N,0314,"439731,14693176","4481347,95261854",
